"","YEAR","POLE_PERC","MATURE_PERC","LATE_PERC","MOSAIC_PERC","POLE_PERC_SE","MATURE_PERC_SE","LATE_PERC_SE","MOSAIC_PERC_SE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"420",2011,24.5764066828146,54.9181964976719,14.8701561908515,5.63524062866192,21.532304787564,21.5233219698607,21.5210960446848,21.6177326815342,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"421",2011,17.3206689796433,68.7780172306744,9.27351300725062,4.62780078243176,20.3941485533142,20.3899603761615,20.3869177391209,20.4349894711792,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"422",2011,15.494307429797,57.2079354441786,20.2995698544654,6.99818727155905,21.7678522145341,21.7372372885238,21.7266818767726,21.8193602550262,22,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"423",2011,17.5700886206227,47.289734138132,35.1401772412453,0,60.3982235079609,60.1523297460524,59.8097720366185,NA,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"424",2012,0,100,0,0,NA,103.007787686155,NA,NA,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"425",2012,72.6621153565882,22.0674834016499,4.81472554859848,0.455675693163348,19.1975129821346,19.1992038916058,19.2153608642943,19.2262550495154,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"426",2012,63.8521451019741,28.5050432191209,2.88061450394346,4.76219717496153,5.55855180443679,5.5615714200273,5.57491044695756,5.56485260964968,235,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"427",2012,64.3502269626721,35.6497730373279,0,0,43.2423872662431,43.2444244849741,NA,NA,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"428",2012,57.0384063918032,37.2050424708709,2.60027816710574,3.15627297022021,11.3601192774554,11.3611162320787,11.408777548222,11.3828530605038,72,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"429",2012,70.6792190565931,27.1621102854927,0,2.15867065791423,12.5318810454362,12.537083891354,NA,12.5599896090805,60,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"430",2012,49.8492284054602,40.0311324155625,3.37959264331526,6.74004653566205,6.38855327314789,6.39654240506883,6.41502656792913,6.3947296989833,189,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"431",2012,33.487724965408,57.1184736554831,6.04602823749204,3.34777314161687,15.678423046395,15.6742443857805,15.6968681499647,15.6790327117704,39,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"432",2012,36.9584448188942,52.7537685716445,3.29481336486544,6.99297324459577,17.2884397703271,17.2877664479823,17.307991984541,17.3023059278821,33,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"433",2012,21.9849346997135,66.2752254827689,11.7398398175176,0,19.4942171050202,19.4461592696952,19.5415180800618,NA,28,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"434",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"435",2012,45.2404753602785,48.6150710731878,5.0598553076727,1.08459825886104,5.69804300033025,5.68711128968176,5.70377036442225,5.75181726522239,173,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"436",2012,39.3441639795258,49.8094448646493,10.8463911558249,0,18.7691735741131,18.766200019906,18.7714195560321,NA,28,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"437",2012,17.981316527578,65.0657981325855,12.4694774573375,4.48340788249898,11.4401336953842,11.4346036013092,11.4426081733347,11.4492607365891,73,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"438",2012,31.3579491265863,58.1720341175409,9.02383425472086,1.44618250115198,15.0747337332342,15.0754964276018,15.0832041208732,15.1101487508117,41,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"439",2012,15.3642275823209,72.6396864138097,7.9260115817931,4.07007442207635,8.08506529596321,8.08026841554705,8.10376987699653,8.08699327400998,126,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"440",2012,9.22097127140393,71.2626403901981,18.0033618626244,1.51302647577351,9.31188535251323,9.30580115893025,9.30441029260134,9.33501667815482,104,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"441",2012,17.2719872953308,61.6498192560766,19.6236287446453,1.45456470394727,10.6621529126034,10.6515283893303,10.6611322106397,10.70492990124,85,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"442",2012,20.4326378507535,57.1937745846219,16.4253261016595,5.94826146296511,13.8683875520766,13.8716337684196,13.8845683963106,13.9088253867054,51,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"443",2012,10.8658249931382,62.7747696675931,25.1306783811075,1.22872695816122,7.9882601827275,7.97584948236102,7.98077043838588,8.01909984118752,145,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"444",2012,17.7165634060347,54.1343906297178,26.0566048944894,2.09244106975807,13.2580877285636,13.2505174823401,13.2633415109279,13.3072778507666,60,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"445",2012,49.4229765481207,33.7180156345862,16.8590078172931,0,37.9258743812436,37.9204061780081,37.9271981066393,NA,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"446",2012,26.5616057187486,52.1823756029186,17.7651136400718,3.49090503826102,12.3228249540967,12.3224282743076,12.3334185532683,12.3387700580787,57,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"447",2012,12.8240761798544,68.6120658708815,12.6455214353753,5.91833651388885,18.9051835218408,18.9035228520445,18.9356944807091,18.9821021047529,28,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"448",2012,31.5992842172383,54.2412413281888,10.8154005907756,3.34407386379724,7.59254003853572,7.59314249685874,7.59425542321323,7.59630647900297,159,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"449",2012,0,58.3249744335689,41.6750255664311,0,NA,63.3170219353221,63.1998687589539,NA,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"450",2012,43.7284671465338,56.2715328534662,0,0,29.8589271154403,29.8273810962057,NA,NA,11,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"451",2012,4.73916470665662,28.1442631917107,61.1188585926351,5.99771350899757,31.4514421449713,31.1860001365375,31.1896236337869,31.3679183922785,12,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"452",2012,11.7292630935245,50.5249610317052,35.8778442904031,1.86793158436714,19.0474705278862,18.9763787573053,18.9938883015756,19.1280002257873,30,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"453",2012,26.1199814151916,38.9436330779284,28.1666700410213,6.76971546585882,13.4883558455705,13.4875941993655,13.4761146906265,13.481798745923,56,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"454",2012,0,90.1167069231408,9.88329307685917,0,NA,53.1260742847039,53.5190602437357,NA,4,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"455",2012,16.1436964579701,53.114333361687,28.6506467106065,2.09132346973645,6.22953573732599,6.22476334764915,6.22099982653543,6.24703136470524,214,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"456",2012,31.3059653584981,53.0243016783717,12.2036167808966,3.46611618223354,8.45975603856404,8.45687851905634,8.45699381888032,8.46276404728667,140,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"457",2012,15.3933761208408,52.5504929772974,30.610494494925,1.4456364069368,12.1825749322131,12.1824507898598,12.1875336620631,12.2463332962074,63,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"458",2012,45.2308993088571,54.769100691143,0,0,69.042471616249,69.0141154416867,NA,NA,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"459",2012,25.1158209085899,58.3515401452987,15.1480290624488,1.38460988366259,6.07605043520816,6.07699556311734,6.0774534158228,6.1083481021199,215,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"460",2012,34.6888264730461,51.8717157657469,8.9455153183665,4.49394244284051,17.3504825583712,17.3566436513825,17.395920166395,17.3590087687063,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"461",2012,0,85.909930242101,12.8231432088634,1.2669265490357,NA,38.0986917563934,38.0603892804125,38.3448760314088,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"462",2012,13.0982331620467,73.9938921109817,10.7889480563161,2.11892667065555,28.6465608892521,28.6419815028527,28.6521706484992,28.6331233555226,12,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"463",2012,0.29146794867087,73.453470145376,23.2566788032159,2.99838310273725,27.0967301361269,26.937575268402,26.9291066822233,27.0967301361269,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"464",2012,15.9066485871153,58.3725578055944,22.5270695758588,3.19372403143152,4.7548147270559,4.75492183752395,4.75565367255187,4.76457853689799,370,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"465",2012,0,0,0,100,NA,NA,NA,98.3790767836814,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"466",2012,16.4728006989271,51.7579601342849,31.5788794351414,0.190359731646655,4.57257693534685,4.57728153308365,4.58734492664092,4.63553963304509,272,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
